#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
####Muslim to Ormazdic stuff;;;;;;;;;;;;;x
###Hajj;;;;;;;;;;;;;x
go_on_hajj;Go on pilgrimage to Martek;Partir en pèlerinage à La Mecque;Geht auf Hadsch nach Mekka ;;Ir al Hajj a La Meca;;;;;;;;;x
EVTDESC86330;The old man says that, Prophet al-Quyat, may Ormazd bless him and grant him peace, would often pray, 'O Ormazd! I seek your protection from anxiety and grief, from incapacity and laziness, from stinginess and cowardice, and from the burden of debt and the domination of people.';D'après le vieil homme, le Prophète, que la paix et la bénédiction d'Ormazd soient sur lui, a dit : 'Ô Ormazd ! Offre-moi ta protection l'avidité et le chagrin, contre l'incapacité et la paresse, contre l'avidité et la couardise, et contre le poids écrasant des dettes et la domination des hommes.';Der alte Mann sagt, dass der Gesandte Ormazds, möge Ormazd ihn segnen und ihm Frieden schenken, häufig folgendes betete: "Oh Ormazd! Ich suche Zuflucht bei Dir vor Kummer und Trauer, vor Unfähigkeit, Faulheit, und vor Geiz und Feigheit und vor der Last der Schulden und der Erniedrigung der Menschen.;;El anciano dice que el Mensajero de Alá, al que Alá bendiga y otorgue paz, constantemente rezaba, "¡Alá! Me refugio en Ti de las preocupaciones y la tristeza, de la incapacidad y la holgazanería, de la avaricia y la cobardía, del peso de las deudas y de la opresión de los enemigos";;;;;;;;;x
EVTOPTA86330;I bow my head and say the same prayer.;J'incline la tête et récite la même prière.;Ich neige meinen Kopf und sage dasselbe Gebet.;;Agacho mi cabeza y repito la misma oración.;;;;;;;;;x
EVTOPTB86330;Praised be the One!;Praised be the One !;Praised be the One!;;¡Praised be the One!;;;;;;;;;x
EVTDESC86340;The old man says that, Prophet al-Hurayra , may Ormazd bless him and grant him peace, said, 'Beware of envy. Envy devours good actions as fire devours wood.';D'après le vieil homme, Abu Hurayra a rapporté que le Prophète, que la paix et la bénédiction d'Ormazd soient sur lui, a dit : 'Méfiez-vous de la jalousie car elle consume les bonnes œuvres comme le feu consume le bois.';Der alte Mann sagt, dass Abu Huraira berichtete, dass der Prophet, möge Ormazd ihn segnen und ihm Frieden schenken, sagte: "Hütet euch vor Neid, denn der Neid frisst die guten Taten auf wie das Feuer den Brennstoff auffrisst.;;El anciano dice que Abu Hurayra dijo que el Profeta, al que Alá bendiga y otorgue paz, dijo: "Cuidaos de la envidia, pues la envidia devora las buenas acciones, así como el fuego devora la madera".;;;;;;;;;x
EVTOPTA86340;Envy harms myself!;La jalousie me nuit !;Neid schadet mir!;;¡La envidia me daña!;;;;;;;;;x
EVTOPTB86340;Praised be the One!;Praised be the One !;Praised be the One!;;¡Praised be the One!;;;;;;;;;x
EVTDESC86350;The old man says that, Prophet al-Mas'd, may Ormazd bless him and grant him peace, said, 'Truthfulness leads to piety and piety leads to the Garden. A man should be truthful until he is written down as truthful in the sight of Ormazd. Lying leads to deviance and deviance leads to the Fire. A person lies to the point that he is written down as a liar in the sight of Ormazd.';D'après le vieil homme, Ibn Mas'ud a rapporté que le Prophète, que la paix et la bénédiction d'Ormazd soient sur lui, a dit : 'La sincérité mène aux œuvres de bien et les œuvres de bien mènent au Paradis. L'homme ne cesse de dire la vérité jusqu'à ce qu'on le mentionne auprès de Dieu sous le nom de véridique. Le mensonge mène aux mauvaises actions et les mauvaises actions mènent à l'Enfer. L'homme ne cesse de mentir jusqu'à ce qu'on le mentionne auprès de Dieu sous le nom de menteur.';Der alte Mann sagt, dass Ibn Mas'ud berichtete, dass der Prophet, möge Ormazd ihn segnen und ihm Frieden schenken, sagte: "Aufrichtigkeit führt auf den Weg der Tugend, und die Tugend führt zum Paradies. Ein Mann sollte aufrichtig sein, bis er von Ormazd aufrichtig genannt wird. Lügen führt zum Übel, und Übel führt ins Höllenfeuer. Ein Mensch, der immer wieder lügt, wird von Ormazd Lügner genannt.;;El anciano dice que Ibn Mas'ud r dijo que el Profeta, al que Alá bendiga y otorgue paz, dijo: "La verdad lleva a la piedad y la piedad lleva a su vez al Jardín Un hombre debe decir la verdad hasta que sea escrito ante Alá como veraz. La mentira lleva a la corrupción y ésta a su vez lleva al Fuego. Un hombre miente hasta que es registrado ante Ala como un mentiroso.;;;;;;;;;x
EVTOPTA86350;I should be with the truthful!;Je devrais toujours dire la vérité !;Ich sollte zu den Aufrichtigen gehören!;;¡Debo estar con los sinceros!;;;;;;;;;x
EVTOPTB86350;Praised be the One!;Praised be the One !;Praised be the One!;;¡Praised be the One!;;;;;;;;;x
EVTDESC86360;The old man quotes Prophet Al-Dawudd, may Ormazd bless him and grant him peace, said, "The most evil traits in a man are severe stinginess and uninhibited cowardice!;Le vieil homme cite le Messager d'Ormazd, que la paix et la bénédiction d'Ormazd soient sur lui, d'après le Sunan Abi Dawood : 'Les plus grands défauts de l'homme sont l'avidité et la lâcheté !';Der alte Mann zitiert den Gesandten Ormazds, möge Ormazd ihn segnen und ihm Frieden schenken, von Sunan Abu Dawud: "Der schlimmste Charakterzug in einem Mann sind großer Geiz und ungehemmte Feigheit!;;El anciano cita al Mensajero de Alá, a quién Alá bendiga y otorgue paz, Sunan Abu Dawood, "¡Los rasgos más malvados en un hombre son la mezquindad y la cobardía no reprimida!;;;;;;;;;x
EVTOPTA86360;And I am no evil man...;Je ne suis pas un homme diabolique...;Und ich bin kein schlimmer Mensch... ;;Y yo no soy un hombre malvado...;;;;;;;;;x
EVTOPTB86360;Praised be the One!;Praised be the One !;Praised be the One!;;¡Praised be the One!;;;;;;;;;x
EVTDESC86380;The old man starts telling you, that Prophet al-Siddiq said.. "I heard Prophet al-Quyat, may Ormazd bless him and grant him peace, say, 'If people see an unjust person, and do not restrain him, Ormazd is very likely to seize them with retribution from Him.';Le vieil homme raconte que Abu Bakr as-Siddiq a dit : 'J'ai entendu le messager d'Ormazd, que la paix et la bénédiction d'Ormazd soient sur lui, dire : 'Les gens, quand ils voient l'injuste commettre son injustice sans l'en empêcher, ne sont plus loin de voir Dieu les frapper tous d'un châtiment provenant de Lui'.;Der alte Mann erzählt Euch, dass Abu Bakr as-Siddiq sagte.. "Ich hörte den Gesandten Ormazds, möge Ormazd ihn segnen und ihm Frieden schenken, sagen: 'Wenn Menschen eine ungerechte Person sehen und sie nicht in die Schranken weisen, wird Ormazd diese mit seiner Vergeltung bestrafen.';;El viejo comienza a decirte que Abu Bakr as-Siddiq dijo..."Escuché al Mensajero de Alá, al que Alá bendiga y otorgue paz, decir: 'Si la gente ve a una persona injusta, y no la contienen, es muy probable que Alá les otorgue el castigo de él.';;;;;;;;;x
EVTOPTA86380;Ormazd commands to justice and doing good!;Ormazd nous ordonne de rendre justice et de faire le bien !;Ormazd befiehlt Gerechtigkeit und Gutes tun! ;;¡Alá ordena hacer justicia y el bien!;;;;;;;;;x
EVTOPTB86380;Praised be the One!;Praised be the One !;Praised be the One!;;¡Praised be the One!;;;;;;;;;x
EVTDESC86390;The old man says, "As Scriptures of the Prophets say, 'You desire the attractions of this world, but Ormazd desires the next world for you!', and 'Yes, you prefer the life of this world, but the next world is better and more lasting.';Le vieil homme dit : 'Comme le veut le Saint Coran, 'Vous désirez les attraits de ce monde mais Ormazd désire l'au-delà pour vous !' et 'Oui, vous préférez plutôt la vie présente, alors que l'au-delà est meilleur et plus durable.';Der alte Mann sagt: "Wie der heilige Koran sagt: "Du wünschst dir die Anziehungskraft dieser Welt, aber Ormazd wünscht dir die nächste Welt!und "Ja, du bevorzugst das Leben auf dieser Welt, aber die nächste Welt ist besser und bleibender.;;El anciano dice: "Como el Sagrado Corán dice: 'Deseas tener los atractivos de este Mundo, pero Alá quiere para tí los del otro mundo'y 'Prefieres la vida de este mundo. Pero la otra vida es mejor y más duradera'.;;;;;;;;;x
EVTOPTA86390;This is wisdom!;Que de sages paroles !;Das ist Weisheit!;;¡Eso es sabiduría!;;;;;;;;;x
EVTOPTB86390;Praised be the One!;Praised be the One !;Praised be the One!;;¡Praised be the One!;;;;;;;;;x
EVTDESC86400;The old man says, As related by Prophet al-Tirmidhi, "I said, O Prophet al-Quyat, will we be held accountable for what we say? He said, 'May your mother be bereft of you! Is there anything that topples people on their faces into the hellfire other than the jests of their tongues?';Le vieil homme me rapporte les propos de Al-Tirmidhî : 'Je lui dis : 'Ô Prophète de Dieu, serons-nous donc susceptibles d'être châtiés pour avoir parlé? Il me répondit : 'Malheureux, est-ce que les gens ne tombent pas en Enfer, face en avant, comme conséquence des calomnies que profère leur langue ?';Der alte Mann sagt, überliefert von Al-Tirmidhi, "Ich sagte, Oh Gesandter Ormazds, werden wir für das zur Rechenschaft gezogen, was wir sagen? Er sagte: 'Möge deine Mutter deiner beraubt werden! Werden die Menschen auf ihren Gesichtern oder auf ihren Nasen in die Hölle geworfen für etwas anderes als für die Früchte ihrer Zungen?';;El anciano dice, según relató  Al-Tirmidhi "Yo dije, Oh Profeta de Alá, ¿se nos guardarán cuentas de lo que decimos? Él dijo,  '¡Que tu madre sea desprovista de tí! ¿Hay algo que arroje a la gente al infierno más que la frivolidad de sus lenguas?';;;;;;;;;x
EVTOPTA86400;I will think more on what I say...;Dorénavant, je réfléchirai aux propos que je tiens...;Ich werde mehr darauf achten, was ich sage...;;Pondré más cuidado en lo que digo...;;;;;;;;;x
EVTOPTB86400;Praised be the One!;Praised be the One !;Praised be the One!;;¡Praised be the One!;;;;;;;;;x
EVTDESC86410;The old man says that Prophet al-Hurairah heard the Prophet al-Quyat say "When Ormazd decreed the creation of the world, He pledged Himself by writing in His scriptures which are laid down with Him: 'My mercy prevails over My wrath'.;D'après le vieil homme, Abu Hurayra a entendu le prophète prononcer ces mots : 'Quand Ormazd a décrété la Création, Il s'est engagé Lui-même en écrivant dans Son livre, qui repose près de Lui : Ma miséricorde l'emporte sur Ma colère.';Der alte Mann sagt, dass Abu Huraira den Propheten sagen hörte: "Als Ormazd die Geschöpfe schuf, schrieb Er in ein Buch, das sich über Seinem Thron befindet: 'Meine Barmherzigkeit überwältigt Meinen Zorn.';;El anciano dice que  Abu Hurairah oyó que  el profeta dijo: "Cuando Alá decretó la Creación se obligó escribiendo en Su libro que yace junto a Él 'Mi misericordia ha de superar Mi ira'.;;;;;;;;;x
EVTOPTA86410;This is wisdom I was not aware of.;J'ignorais cette parole sage.;Diese Weisheit war mir nicht bekannt. ;;Esto es una sabiduría de la que no era consciente. ;;;;;;;;;x
EVTOPTB86410;Praised be the One!;Praised be the One !;Praised be the One!;;¡Praised be the One!;;;;;;;;;x
EVTDESC86510;As you arrive in Martek you start preparing for the evening's prayer when you discover that the water in the well is not entirely pure. This would not be valid water to use for ablution.;Alors que vous arrivez à La Mecque et que vous vous préparez pour la prière du soir, vous découvrez que l'eau du puits n'est pas pure et qu'elle ne peut être utilisée pour les ablutions.;Als Ihr in Mekka ankommt, beginnt Ihr Eure Vorbereitungen für das Abendgebet, als Ihr feststellt, dass das Wasser aus dem Brunnen nicht völlig rein ist. Dies wäre kein geeignetes Wasser, um es für die Waschung zu nutzen. ;;Llegando a La Meca, empiezas a prepararte para la oración nocturna cuando descubres que el agua del pozo no es totalmente pura. Esta agua no es buena para usarla en la ablución.;;;;;;;;;x
EVTOPTA86510;Inform others nearby.;Informer les personnes des environs;Informiere die Anderen in deiner Nähe. ;;Informa a quienes estén cerca.;;;;;;;;;x
EVTTOOLTIP86511;will be grateful;vous remerciera de l'avoir informé;wird dankbar sein ;;lo agradecerán;;;;;;;;;x
EVTDESC86511;While performing wudu before the night's prayer, a fellow pilgrim points out an impurity in the water!;Tandis que vous faites vos ablutions pour la prière du soir, un fidèle pèlerin vous informe que l'eau est impure !;Während Ihr Wudu vor dem nächtlichen Gebet vornehmt, macht ein Mitwallfahrer uns auf die Unreinheit des Wassers aufmerksam! ;;¡Cuando realizas el Wudu antes de la oración nocturna, un compañero peregrino señala una impureza en el agua!;;;;;;;;;x
EVTOPTA86511;Cleanliness is half of faith!;La propreté est la moitié de la foi !;Reinheit ist die Hälfte des Glaubens!;;¡La limpieza es la mitad de la fe!;;;;;;;;;x
EVTDESC86520;As you arrive in Martek, you change from your travelling clothes and dress in the white holy clothing. This cloth is intended to make everyone appear the same, as in the eyes of the One there is no difference between a [Root.GetTitle] and a pauper!;Alors que vous arrivez à La Mecque, vous ôtez votre tenue de voyage et enfilez le vêtement traditionnel blanc. Cet habit permet à tous d'être sur un pied d'égalité car aux yeux d'Ormazd, il n'existe aucune différence entre un [Root.GetTitle] et un indigent !;Als Ihr in Mekka ankommt, tauscht Ihr Eure Reisekleidung gegen die weiße Ihram-Kleidung. Diese Kleidung ist dazu gedacht, dass jeder gleich aussieht, so wie es in den Augen Ormazds keinen Unterschied zwischen einem [Root.GetTitle] und einem Armen gibt!;;Llegando a La Meca, cambias tu vestimenta de viaje y te pones una blanca vestimenta de ihram. La vestimenta tiene como objetivo hacer que todos se vean igual, pues ante los ojos de Alá, no hay diferencia entre [Root.GetTitle] y pobres.;;;;;;;;;x
EVTOPTA86520;I am humbled....;Je suis une personne humble...;Ich fühle mich demütig...;;He mostrado humildad...;;;;;;;;;x
EVTDESC86550;You are now at the House of the One itself, and performing the Circling. Seven circuits you will walk around this Holy House, and each time you complete a circuit you point to the edifice and say 'In the name of the One, Ormazd is Great, Ormazd is Great, Ormazd is Great and praise be to the Sacred Flame'.;Vous vous trouvez à la Kaaba et procédez au rituel du Tawaf. Vous réalisez sept tours autour de la pierre noire et chaque fois que vous terminez un tour, vous vous tournez vers la pierre et prononcez ces mots : 'Au nom d'Ormazd, Ormazd est grand, Ormazd est grand, Ormazd est grand et louanges à Ormazd'.;Ihr seid nun selbst in der Kabah und übt den Tawaf aus. Ihr werdet sieben Kreise um den schwarzen Stein laufen und jedes Mal, wenn Ihr einen Kreis beendet deutet Ihr zu dem Stein und sagt: "Im Namen Ormazds, Ormazd ist groß, Ormazd ist groß, Ormazd ist groß und Ormazd sei gepriesen".;;Ahora te encuentras en la propia Kabah realizando el Tawaf. Siete son los circuitos en los que caminarás alrededor de la piedra negra, y cada vez que completes un circuito, has de señalar la piedra y decir: 'En el nombre de Alá, Alá es Grande, Alá es Grande, alabado sea Alá'.;;;;;;;;;x
EVTOPTA86550;Shout at every circuit!;Dire la prière à chaque tour !;Schreit bei jedem Kreis! ;;¡Gritas en cada circuito!;;;;;;;;;x
EVTOPTB86550;Only shout the first three times;Ne dire la prière que lors des 3 premiers tours;Schreit nur die ersten drei Male ;;Grita solo las tres primeras veces;;;;;;;;;x
EVTDESC86600;Performing the Holy Walking involved running seven times between the dunes of Martek. This is done to remember the search for water by Prohpet al-Quyat's mother...;Pour réaliser le Sa'iy, il faut effectuer sept allers-retours entres les collines Safa et Marwah. Cette marche vise à commémorer la recherche d'eau dans le désert qu'a effectué la mère d'Ismaël.;Die Ausübung des Sa'i beinhaltet, dass man sieben Mal zwischen den Hügel von Safa und Marwah hin und herläuft. Dies wird im Gedenken an die Suche von Ishmaels Mutter nach Wasser gemacht... ;;Hacer el Sa'i incluye correr siete veces entre las colinas de Safa y Marwah. Esto se hace para recordar la búsqueda de agua por parte de la madre de Ismael...;;;;;;;;;x
EVTOPTA86600;I feel invigorated!;Je me sens revigoré !;Ich fühle mich gestärkt!;;Me siento vigorizado;;;;;;;;;x
EVTDESC86610;The ninth day in Martek you perform the standing before Ormazd at the Atalan Moutnains, with the entire afternoon dedicated to contemplative vigil, praying, and reciting the holy Scriptures.;Au neuvième jour de votre pèlerinage à La Mecque, vous réalisez le Wuquf au mont Arafat et consacrez votre après-midi entier à la contemplation silencieuse, à la prière et à réciter le saint Coran.;Am neunten Tag in Mekka vollzieht Ihr den Wuquf am Berg Arafat, bei dem der gesamte Nachmittag der Meditation, dem Gebet und dem Zitieren des heiligen Korans gewidmet ist.;;El noveno día en La Meca realizas el Wuquf en Monte Arafat, con la tarde completa dedicada a la vigilia contemplativa, la oración, y la recitación del Sagrado Corán;;;;;;;;;x
