WAR_NAME_DUCHY_SKAVEN;$ORDER$$FIRST_ADJ$ Surfacing of $OTHER_TITLE$;;;;;;;;;;;;;
underempire;Underempire;;;;;;;;;;;;;
underempire_conquest_desc;The dark underground tunnels plagued by the ratmen are a narrow and dangerous place, almost inaccessible for any other creature.;;;;;;;;;;;;;
CB_NAME_UNDEREMPIRE_CONQUEST;Underground Expedition;;;;;;;;;;;;;
WAR_NAME_UNDEREMPIRE_CONQUEST;$ORDER$$FIRST_ADJ$ Underground Expedition of $OTHER_TITLE$;;;;;;;;;;;;;
asur_force_stance_favour;Force Stance;;;;;;;;;;;;;
asur_force_stance_favour_desc;[Root.GetFirstName] owes you a favour. You may forgive [From.GetHerHis] obligations, where [From.GetSheHe] to re-align [From.GetHerHis] political position to yours…;;;;;;;;;;;;;
druchi_black_guard;Black Guard;;;;;;;;;;;;;
druchi_black_guard_desc;In Druchii society, few are feared quite as much as the Black Guard-- the Witch King's personal guard, answerable only to him and to Kouran, their captain. They epitomize the cold ruthlessness of the Dark Elves, trained as they are from a young age to the highest possible standards in the arts of warfare and in the use of their trademark black halberds.;;;;;;;;;;;;;
witch_elf_decision;Become a Witch Elf;;;;;;;;;;;;;
witch_elf_decision_desc;If you feel the call of Khaine and desire to devote yourself to the Lord of Murder, you can become a Witch Elf.;;;;;;;;;;;;;
druchi_assassin;Assassin;;;;;;;;;;;;;
druchi_assassin_desc;The Children of Khaine are taken by the Witch Elves from their cribs during the sacred nights, stolen from their parents. Many of this infants are killed on the Altar of Khaine, but the few who are deemed worthy are groomed to become the very hands of the God of Murder.;;;;;;;;;;;;;
debate_tooltip_recent_meeting;Has not recently organized a meeting.;;;;;;;;;;;;;
asur_meeting_decision;Private Meeting;;;;;;;;;;;;;
asur_meeting_decision_desc;Your many connections amongst the refined Asuryan aristocracy allow you to organize a meeting between you and a fellow Asur, an invitation too polite and prestigious to refuse, after which, you will be able to put your skills of orator to good use and see if you can come to some arrangement with [Root.GetTitledFirstName].\n\n Once you've met with the other ruler, you shall be able to discuss matters of marriage, favors and gifts.;;;;;;;;;;;;;
asur_buy_favour;Endear Favor;;;;;;;;;;;;;
asur_buy_favour_desc;Isolationist elves can use their connections and considerable prestige to press one of their friends into conceding them a favor.\n Be wary your relationship with [From.GetFirstName] and the traits of both will determine whether [From.GetSheHe]'ll decide to concede your plea or not.;;;;;;;;;;;;;
elven_scion;Elven Scion;;;;;;;;;;;;;
elven_scion_desc;A promising young elf, yet to be considered mature by his elders. A few decades more and he shall be old enough to be considered an elegible adult.\n Elves can start courting to find their partner at 25, they are otherwise considered for regular marriages at 45.;;;;;;;;;;;;;
elven_maiden;Elven Maiden;;;;;;;;;;;;;
elven_maiden_desc;A promising young elf, yet to be considered mature by her elders. A few decades more and she shall be old enough to be considered an elegible adult.\n Elves can start courting to find their partner at 25, they are otherwise considered for regular marriages at 45.;;;;;;;;;;;;;
make_asur_supercourtier;Send to the Phoenix Court;;;;;;;;;;;;;
make_asur_supercourtier_desc;Invest to send [Root.GetFirstName] to the illustrious court of the Phoenix King. If the monarch of all Ulthuan accepts [From.GetHerHim], [Root.GetSheHe] will be part of the most exclusive place in Asuryan society, talk with some of the greatest Princes in Ulthuan and be part of the great political clockwork that is the Phoenix Throne.\n If the Phoenix King owes you a favor, that will make it much more likely for [Root.GetFirstName] to be accepted, but it will remove said standing favor as well.;;;;;;;;;;;;;
in_matriheritage;Matrimonial Succession;;;;;;;;;;;;;
in_matriheritage_desc;This character has agreed to make their spouse the legal heir of their fortunes, should they pass away.;;;;;;;;;;;;;
matrimonial_inheritance_decision;Propose Matrimonial Succession;;;;;;;;;;;;;
matrimonial_inheritance_decision_desc;If you are infertile or centuries old, and still childless you can ask your spouse if they would be willing to become your legal heir. If they accept, the titles and wealth that you own shall pass unto them upon your death and you will continue to rule through them. In case of death of your spouse, of your divorce or of the unexpected birth of an heir or the imposition of a wrong succession (anything else than primogeniture, ultimogeniture or gavelkind), the agreement will become automatically null.;;;;;;;;;;;;;
CAN_MARRY_TOOLTIP;The character can be married;;;;;;;;;;;;;
elven_courting_decision;Court;;;;;;;;;;;;;
elven_courting_decision_desc;If you are interested in [Root.GetFirstName] and [Root.GetSheHe] is available for marriage, you can start courting [From.GetHerHim] and see what happens. Elves put great importance to the feelings and harmony of two prospect spouses, so, even if your fiancée is under a legal guardian, you'll need to speak to [Root.GetHerHim] first and court [Root.GetHerHim] properly before agreeing on the marriage itself.;;;;;;;;;;;;;
courting;Courting;;;;;;;;;;;;;
courting_desc;This character is engaging or being subject to a court by another character. If all goes well, they might get married soon. Still, some of the long-lived races do take their time for this sort of thing…;;;;;;;;;;;;;
dwarven_courting_decision;Court;;;;;;;;;;;;;
dwarven_courting_decision_desc;If you are interested in [Root.GetFirstName] and [Root.GetSheHe] is available for marriage, you can start courting [From.GetHerHim]. Dwarf marriage is a first of all a sacred business, you will therefore have to deal with [Root.GetFirstName]'s legal guardian if [Root.GetSheHe] is not a ruler. If an agreement with the two parties is reached, you will be able to marry.;;;;;;;;;;;;;
obese_dwarf;Obese Dwarf;;;;;;;;;;;;;
obese_dwarf_desc;This dwarf is morbidly obese. In dwarf society, plumpness in women is considered a favourable trait as it remarks good health and results in a greater dowry during weddings.;;;;;;;;;;;;;
skaven_unoptimized_demesne;Congested Province;;;;;;;;;;;;;
skaven_unoptimized_demesne_desc;Aah! Too many Skaven, not enough Pawnleaders! Nobody knows what to do, great leader! Where are we going?! What are we supposed to eat-eat?!;;;;;;;;;;;;;
